epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,3347.21,1.0172,0.69883,1.31079,0.9872,0.98762,0.9925,0.68521,1.11898,0.43028,1.50024,0.0013961,0.0013961,0.0013961
63,3400.9,1.00563,0.6953,1.29741,0.98992,0.9901,0.99377,0.65997,1.16157,0.42845,1.52923,0.0013862,0.0013862,0.0013862
64,3454.43,1.00027,0.69774,1.29869,0.98223,0.98515,0.99172,0.68216,1.10033,0.43837,1.48378,0.0013763,0.0013763,0.0013763
65,3507.85,1.0091,0.69327,1.29868,0.99007,0.9875,0.9933,0.6792,1.12726,0.44525,1.49908,0.0013664,0.0013664,0.0013664
66,3561.06,1.01002,0.68861,1.30478,0.99505,0.99491,0.99407,0.69117,1.10283,0.42944,1.49622,0.0013565,0.0013565,0.0013565
67,3614.15,0.99664,0.67102,1.28881,0.98746,0.9901,0.99329,0.68259,1.11167,0.42471,1.48467,0.0013466,0.0013466,0.0013466
68,3667.56,0.99752,0.6837,1.29286,0.98018,0.9802,0.99193,0.68867,1.12686,0.43782,1.50476,0.0013367,0.0013367,0.0013367
69,3721.39,1.00614,0.68825,1.30156,0.99198,0.99257,0.99416,0.67629,1.13882,0.43711,1.51756,0.0013268,0.0013268,0.0013268
70,3775.69,1.00608,0.6741,1.29227,0.99257,0.99158,0.99403,0.69016,1.10089,0.42929,1.47748,0.0013169,0.0013169,0.0013169
71,3828.83,0.99517,0.67342,1.28971,0.98747,0.9901,0.99372,0.6872,1.10722,0.40854,1.48221,0.001307,0.001307,0.001307
72,3882.31,0.9948,0.67677,1.29171,0.98247,0.98267,0.99309,0.70144,1.10885,0.40791,1.48536,0.0012971,0.0012971,0.0012971
73,3935.91,0.99466,0.68872,1.29069,0.9802,0.98017,0.99227,0.67968,1.13223,0.42709,1.51289,0.0012872,0.0012872,0.0012872
74,3989.46,0.98996,0.65711,1.29256,0.9824,0.98267,0.98895,0.68509,1.11905,0.40561,1.50457,0.0012773,0.0012773,0.0012773
75,4046.42,0.98685,0.67356,1.29473,0.98338,0.98267,0.99315,0.69518,1.08891,0.41807,1.46723,0.0012674,0.0012674,0.0012674
76,4100.08,0.97136,0.66127,1.27689,0.98171,0.97772,0.99119,0.67336,1.12742,0.42502,1.51148,0.0012575,0.0012575,0.0012575
77,4153.73,0.99678,0.67373,1.29205,0.9873,0.98515,0.99263,0.66935,1.14211,0.42725,1.51896,0.0012476,0.0012476,0.0012476
78,4206.97,0.98445,0.66674,1.28746,0.98965,0.98762,0.99405,0.6808,1.13859,0.42323,1.49223,0.0012377,0.0012377,0.0012377
79,4260.16,0.98094,0.66048,1.28475,0.9872,0.9901,0.99358,0.69427,1.10224,0.41017,1.48442,0.0012278,0.0012278,0.0012278
80,4314.82,0.97237,0.66883,1.27928,0.99498,0.99505,0.99423,0.69309,1.10513,0.41232,1.47871,0.0012179,0.0012179,0.0012179
81,4368.02,0.97826,0.66227,1.28112,0.99181,0.99257,0.99414,0.67948,1.1233,0.42615,1.50328,0.001208,0.001208,0.001208
82,4422.03,0.95999,0.65047,1.27742,0.992,0.99257,0.99393,0.69601,1.11829,0.40996,1.49692,0.0011981,0.0011981,0.0011981
83,4476.62,0.95967,0.63058,1.27281,0.99466,0.99505,0.99387,0.69289,1.10198,0.41304,1.4749,0.0011882,0.0011882,0.0011882
84,4531.06,0.9691,0.65193,1.27805,0.98966,0.99257,0.99371,0.6931,1.08905,0.41082,1.47916,0.0011783,0.0011783,0.0011783
85,4586.09,0.96968,0.65018,1.27908,0.98706,0.98762,0.99302,0.68776,1.09782,0.40451,1.48499,0.0011684,0.0011684,0.0011684
86,4639.74,0.96815,0.65195,1.27436,0.99497,0.99257,0.99385,0.68675,1.09436,0.39537,1.49703,0.0011585,0.0011585,0.0011585
87,4693.35,0.96816,0.64486,1.26773,0.98762,0.98727,0.99286,0.69449,1.09315,0.41221,1.47801,0.0011486,0.0011486,0.0011486
88,4748.4,0.97232,0.64423,1.27735,0.98725,0.98762,0.99351,0.68515,1.12026,0.41418,1.49502,0.0011387,0.0011387,0.0011387
89,4802.44,0.95457,0.62749,1.25962,0.98973,0.99257,0.99415,0.69342,1.10711,0.413,1.48822,0.0011288,0.0011288,0.0011288
90,4858.22,0.94616,0.6329,1.25821,0.98223,0.98515,0.99275,0.69451,1.08859,0.41527,1.49019,0.0011189,0.0011189,0.0011189
91,4911.8,0.96852,0.63805,1.27253,0.98224,0.98267,0.99357,0.68482,1.10609,0.41803,1.49007,0.001109,0.001109,0.001109
92,4965.45,0.94946,0.63966,1.25863,0.98729,0.9901,0.9928,0.69442,1.09782,0.40268,1.47864,0.0010991,0.0010991,0.0010991
93,5019.35,0.94863,0.62731,1.2665,0.98495,0.98762,0.99192,0.69456,1.1101,0.4035,1.49434,0.0010892,0.0010892,0.0010892
94,5072.98,0.94971,0.6342,1.26616,0.98732,0.98762,0.99321,0.70179,1.10753,0.40436,1.49313,0.0010793,0.0010793,0.0010793
95,5127.99,0.93551,0.62562,1.2627,0.98514,0.98426,0.99302,0.69106,1.13531,0.41184,1.50154,0.0010694,0.0010694,0.0010694
96,5181.53,0.95946,0.6264,1.26567,0.98963,0.9901,0.994,0.6953,1.11645,0.403,1.49471,0.0010595,0.0010595,0.0010595
97,5235.87,0.95078,0.62929,1.26287,0.98982,0.9901,0.99389,0.6909,1.10551,0.39652,1.49562,0.0010496,0.0010496,0.0010496
98,5289.95,0.94484,0.62503,1.26483,0.99002,0.99257,0.99364,0.68875,1.1238,0.40685,1.49843,0.0010397,0.0010397,0.0010397
99,5344.14,0.93622,0.63103,1.24734,0.98459,0.98515,0.99118,0.69205,1.12606,0.39534,1.50524,0.0010298,0.0010298,0.0010298
100,5398.82,0.94274,0.62531,1.25821,0.98976,0.9901,0.99382,0.69132,1.08957,0.39876,1.48095,0.0010199,0.0010199,0.0010199
101,5452.66,0.93141,0.61867,1.25214,0.98024,0.98214,0.99248,0.69818,1.11418,0.40266,1.49843,0.00101,0.00101,0.00101
102,5506.23,0.9407,0.63626,1.26736,0.99473,0.99505,0.99439,0.69184,1.12857,0.40641,1.5049,0.0010001,0.0010001,0.0010001
103,5561.05,0.9244,0.61363,1.2483,0.98881,0.9901,0.99434,0.69521,1.1023,0.39698,1.48696,0.0009902,0.0009902,0.0009902
104,5616.42,0.93963,0.63515,1.2593,0.98275,0.98716,0.99355,0.70127,1.09158,0.3995,1.46408,0.0009803,0.0009803,0.0009803
105,5670.5,0.91696,0.61394,1.23928,0.98739,0.98762,0.99173,0.69024,1.11948,0.39821,1.50865,0.0009704,0.0009704,0.0009704
106,5724.85,0.92449,0.62026,1.24429,0.97973,0.9802,0.99256,0.69602,1.10166,0.40139,1.49257,0.0009605,0.0009605,0.0009605
107,5779.05,0.92141,0.61624,1.24977,0.98979,0.9901,0.99411,0.69291,1.10764,0.40503,1.491,0.0009506,0.0009506,0.0009506
108,5833.64,0.91827,0.60665,1.24883,0.99228,0.99257,0.99405,0.69334,1.10235,0.39479,1.49466,0.0009407,0.0009407,0.0009407
109,5889.4,0.90655,0.60065,1.23695,0.98954,0.9901,0.99373,0.69699,1.093,0.3914,1.48361,0.0009308,0.0009308,0.0009308
110,5943.98,0.91754,0.60578,1.23717,0.98456,0.98515,0.99076,0.69919,1.09832,0.39599,1.4794,0.0009209,0.0009209,0.0009209
111,5999.22,0.91729,0.59745,1.24739,0.99241,0.99257,0.99409,0.70086,1.09803,0.39438,1.47751,0.000911,0.000911,0.000911
112,6053.64,0.91796,0.60908,1.25032,0.98728,0.98762,0.99227,0.69156,1.11227,0.40811,1.49079,0.0009011,0.0009011,0.0009011
113,6108.38,0.89725,0.58633,1.23183,0.98242,0.98267,0.98956,0.6964,1.13143,0.40386,1.51395,0.0008912,0.0008912,0.0008912
114,6164.46,0.91064,0.59478,1.24496,0.9774,0.9802,0.98763,0.69322,1.1094,0.40274,1.4983,0.0008813,0.0008813,0.0008813
115,6219.33,0.89939,0.57886,1.23063,0.98965,0.9901,0.99378,0.69707,1.11751,0.38897,1.49983,0.0008714,0.0008714,0.0008714
116,6273.5,0.90542,0.59529,1.23909,0.9873,0.98762,0.99041,0.69261,1.1364,0.40086,1.50794,0.0008615,0.0008615,0.0008615
117,6327.69,0.90986,0.60263,1.23146,0.99236,0.99257,0.9939,0.70162,1.09756,0.39414,1.488,0.0008516,0.0008516,0.0008516
118,6383.58,0.92162,0.59702,1.24657,0.98672,0.98762,0.99221,0.70288,1.10555,0.38595,1.48595,0.0008417,0.0008417,0.0008417
119,6439.74,0.90006,0.59512,1.23262,0.97772,0.97766,0.98884,0.70369,1.09216,0.39408,1.48357,0.0008318,0.0008318,0.0008318
120,6495.38,0.90355,0.58662,1.23215,0.98487,0.98515,0.98614,0.69656,1.10352,0.38394,1.49027,0.0008219,0.0008219,0.0008219
121,6550.22,0.89192,0.58921,1.22894,0.98238,0.98515,0.99195,0.69367,1.11399,0.39029,1.49879,0.000812,0.000812,0.000812
122,6604.6,0.88389,0.58124,1.21789,0.98235,0.98515,0.99195,0.69083,1.10809,0.39348,1.50391,0.0008021,0.0008021,0.0008021
123,6661.14,0.89296,0.58549,1.22339,0.98066,0.98267,0.98563,0.68855,1.11135,0.38965,1.51048,0.0007922,0.0007922,0.0007922
124,6716.96,0.8907,0.59195,1.22455,0.97987,0.98267,0.98667,0.69561,1.11831,0.38705,1.50234,0.0007823,0.0007823,0.0007823
125,6771.89,0.88413,0.57024,1.21983,0.98515,0.98511,0.98888,0.69437,1.10465,0.38105,1.50632,0.0007724,0.0007724,0.0007724
126,6827.36,0.88311,0.57708,1.22199,0.98005,0.98515,0.99168,0.69062,1.10923,0.3909,1.51269,0.0007625,0.0007625,0.0007625
127,6881.83,0.87801,0.58039,1.2187,0.98244,0.98267,0.98679,0.68162,1.10615,0.39165,1.51547,0.0007526,0.0007526,0.0007526
128,6937.79,0.88742,0.59002,1.22259,0.98235,0.98267,0.98478,0.68452,1.11786,0.38872,1.51713,0.0007427,0.0007427,0.0007427
129,6992.09,0.8844,0.57724,1.22272,0.98731,0.98762,0.99197,0.68642,1.10958,0.3835,1.50127,0.0007328,0.0007328,0.0007328
130,7045.77,0.90113,0.58218,1.23489,0.98487,0.98515,0.99067,0.6845,1.11261,0.38607,1.50021,0.0007229,0.0007229,0.0007229
131,7100.27,0.88194,0.57891,1.21733,0.97978,0.9802,0.98372,0.68373,1.12173,0.38401,1.5167,0.000713,0.000713,0.000713
132,7156.55,0.86267,0.56323,1.20735,0.97995,0.98267,0.99043,0.69542,1.1069,0.39325,1.50442,0.0007031,0.0007031,0.0007031
133,7211.28,0.87674,0.57096,1.21085,0.98489,0.98515,0.99075,0.69827,1.10532,0.38408,1.50631,0.0006932,0.0006932,0.0006932
134,7265.58,0.86051,0.55786,1.20784,0.97747,0.9802,0.99011,0.69926,1.09404,0.38261,1.5002,0.0006833,0.0006833,0.0006833
135,7319.69,0.86401,0.56588,1.20559,0.98221,0.98515,0.99262,0.69888,1.10351,0.38963,1.50857,0.0006734,0.0006734,0.0006734
136,7374.76,0.86321,0.56413,1.20891,0.98261,0.98515,0.99163,0.69902,1.09642,0.38515,1.50841,0.0006635,0.0006635,0.0006635
137,7430.43,0.86589,0.57436,1.21214,0.98238,0.98267,0.98785,0.69865,1.09603,0.38239,1.50293,0.0006536,0.0006536,0.0006536
138,7484.67,0.86585,0.57007,1.21082,0.97987,0.9802,0.98529,0.68732,1.11085,0.38239,1.51164,0.0006437,0.0006437,0.0006437
139,7539.46,0.86144,0.55556,1.20084,0.97986,0.9802,0.98797,0.68898,1.11494,0.39697,1.51672,0.0006338,0.0006338,0.0006338
140,7594.29,0.8646,0.56118,1.20351,0.9774,0.97772,0.98307,0.69621,1.11157,0.38456,1.52337,0.0006239,0.0006239,0.0006239
141,7650.24,0.86166,0.55429,1.21094,0.98241,0.98267,0.9848,0.69214,1.1237,0.38544,1.51606,0.000614,0.000614,0.000614
142,7704.98,0.84327,0.54652,1.19616,0.98468,0.98515,0.9916,0.68662,1.12349,0.38391,1.52626,0.0006041,0.0006041,0.0006041
143,7759.69,0.84663,0.5617,1.20378,0.98731,0.98762,0.9923,0.689,1.12759,0.38495,1.53143,0.0005942,0.0005942,0.0005942
144,7813.39,0.85124,0.54176,1.20158,0.98485,0.98515,0.98774,0.69106,1.13819,0.38314,1.54946,0.0005843,0.0005843,0.0005843
145,7866.72,0.84652,0.55422,1.20125,0.98247,0.98267,0.98766,0.68382,1.12685,0.38693,1.53713,0.0005744,0.0005744,0.0005744
146,7923.11,0.85629,0.55546,1.20734,0.98238,0.98267,0.9885,0.68491,1.1169,0.38697,1.53503,0.0005645,0.0005645,0.0005645
147,7978.15,0.85855,0.54349,1.20204,0.97993,0.9802,0.99035,0.69507,1.11122,0.3875,1.51942,0.0005546,0.0005546,0.0005546
148,8032.42,0.84746,0.55346,1.19327,0.97993,0.9802,0.99027,0.69303,1.11867,0.38635,1.52782,0.0005447,0.0005447,0.0005447
149,8087.28,0.84018,0.53069,1.19193,0.9848,0.98515,0.99093,0.69254,1.1139,0.38373,1.52117,0.0005348,0.0005348,0.0005348
150,8142.53,0.84354,0.55408,1.2039,0.97996,0.98267,0.98979,0.69271,1.12278,0.39203,1.53308,0.0005249,0.0005249,0.0005249
151,8196.68,0.82893,0.54464,1.18722,0.98626,0.98762,0.99006,0.68831,1.13546,0.39057,1.54915,0.000515,0.000515,0.000515
152,8250.42,0.84547,0.54872,1.19894,0.98472,0.98515,0.98963,0.69696,1.12657,0.38079,1.53633,0.0005051,0.0005051,0.0005051
153,8304.69,0.83501,0.55272,1.19431,0.9824,0.98267,0.98773,0.69497,1.13064,0.38473,1.5438,0.0004952,0.0004952,0.0004952
154,8359.71,0.8293,0.54457,1.19219,0.9845,0.98515,0.98624,0.68385,1.14524,0.38656,1.5693,0.0004853,0.0004853,0.0004853
155,8415.83,0.82459,0.54244,1.19147,0.98006,0.9802,0.98576,0.69239,1.1319,0.38112,1.54884,0.0004754,0.0004754,0.0004754
156,8470.02,0.81257,0.53192,1.17567,0.9799,0.9802,0.98325,0.68527,1.13821,0.38877,1.55803,0.0004655,0.0004655,0.0004655
157,8525.47,0.81822,0.54491,1.17647,0.97739,0.97772,0.98153,0.68085,1.15297,0.3915,1.56992,0.0004556,0.0004556,0.0004556
158,8579.54,0.83459,0.53345,1.18677,0.97981,0.9802,0.98206,0.68182,1.13996,0.38592,1.55456,0.0004457,0.0004457,0.0004457
159,8634.64,0.81619,0.53696,1.18158,0.97722,0.9802,0.9837,0.68546,1.14529,0.38723,1.56221,0.0004358,0.0004358,0.0004358
160,8688.56,0.8198,0.53181,1.18004,0.98123,0.98267,0.98616,0.68336,1.15165,0.39646,1.57126,0.0004259,0.0004259,0.0004259
161,8742.89,0.80437,0.52854,1.17135,0.98248,0.98267,0.98057,0.68432,1.14223,0.38772,1.56425,0.000416,0.000416,0.000416
162,8797.69,0.81799,0.53795,1.18883,0.98237,0.98267,0.9848,0.68722,1.14386,0.38705,1.55932,0.0004061,0.0004061,0.0004061
163,8851.77,0.81272,0.53924,1.17882,0.97976,0.9802,0.98335,0.68697,1.13808,0.38869,1.5571,0.0003962,0.0003962,0.0003962
164,8907.21,0.80797,0.52015,1.17588,0.97931,0.9802,0.9837,0.68529,1.14409,0.39297,1.56369,0.0003863,0.0003863,0.0003863
165,8961.22,0.81682,0.54193,1.17833,0.9775,0.97772,0.98615,0.68622,1.13595,0.39173,1.55861,0.0003764,0.0003764,0.0003764
166,9015.34,0.80827,0.52445,1.17436,0.9774,0.97772,0.98286,0.68732,1.14353,0.39179,1.57146,0.0003665,0.0003665,0.0003665
167,9069.46,0.80908,0.52639,1.17668,0.97956,0.9802,0.98523,0.68097,1.14453,0.39607,1.56601,0.0003566,0.0003566,0.0003566
168,9125.02,0.80473,0.52487,1.1609,0.9775,0.9802,0.98745,0.68295,1.1348,0.39559,1.559,0.0003467,0.0003467,0.0003467
169,9178.13,0.79631,0.51978,1.17013,0.9775,0.9802,0.98738,0.68041,1.13801,0.39463,1.56267,0.0003368,0.0003368,0.0003368
170,9232.31,0.80866,0.51259,1.1708,0.9775,0.9802,0.98517,0.67922,1.13491,0.39029,1.56557,0.0003269,0.0003269,0.0003269
171,9288.32,0.78602,0.50626,1.16143,0.97999,0.98267,0.99212,0.68023,1.13868,0.39061,1.56839,0.000317,0.000317,0.000317
172,9344.05,0.79852,0.53427,1.16834,0.97732,0.9802,0.99055,0.68618,1.13358,0.39178,1.56606,0.0003071,0.0003071,0.0003071
173,9398.21,0.79193,0.51687,1.16671,0.98019,0.97964,0.98527,0.68619,1.13242,0.39118,1.57334,0.0002972,0.0002972,0.0002972
174,9452.34,0.79061,0.51673,1.17277,0.97497,0.97772,0.98484,0.68182,1.13541,0.39196,1.57369,0.0002873,0.0002873,0.0002873
175,9506.55,0.79765,0.52411,1.16647,0.97739,0.9802,0.98339,0.68434,1.14124,0.39409,1.57816,0.0002774,0.0002774,0.0002774
176,9560.49,0.78452,0.51667,1.16004,0.97753,0.9802,0.98463,0.67667,1.14724,0.39328,1.59146,0.0002675,0.0002675,0.0002675
177,9616.05,0.78525,0.518,1.16481,0.97751,0.9802,0.98352,0.68098,1.13386,0.39009,1.57806,0.0002576,0.0002576,0.0002576
178,9669.73,0.78095,0.51193,1.16333,0.97507,0.97772,0.98249,0.67954,1.14792,0.3915,1.59858,0.0002477,0.0002477,0.0002477
179,9723.65,0.77669,0.502,1.1568,0.97522,0.97772,0.98193,0.67923,1.15413,0.39232,1.60835,0.0002378,0.0002378,0.0002378
180,9776.98,0.78439,0.51831,1.16032,0.97506,0.97772,0.98307,0.67712,1.15082,0.38961,1.60624,0.0002279,0.0002279,0.0002279
181,9832.37,0.78025,0.50578,1.16135,0.9777,0.97666,0.98266,0.6756,1.14838,0.39026,1.60015,0.000218,0.000218,0.000218
182,9886.5,0.77834,0.50481,1.14742,0.97746,0.97772,0.98207,0.676,1.15027,0.39164,1.60074,0.0002081,0.0002081,0.0002081
183,9940.43,0.7664,0.50218,1.15232,0.97772,0.97754,0.98117,0.67595,1.14944,0.3932,1.59939,0.0001982,0.0001982,0.0001982
184,9993.74,0.77841,0.51449,1.1555,0.97772,0.9776,0.98082,0.67932,1.14051,0.39102,1.59188,0.0001883,0.0001883,0.0001883
